id,x,y,class,Description,Rock,Metal,Pop,Disco,HipHop,Jazz,Blues,Reggae,Country,Classical
1789,-34.36198,36.214165,Disco,"The low quality recording features a hip hop song that consists bright, widely spread steel guitar melody, tinny muffled percussive elements, shimmering triangle, reverberant flute melody, claps, soft kick hits, mellow synth pad and groovy bass that glues everything together. It sounds kind of dull, but groovy, energetic and tropical - thanks to those flute and guitar melodies.",0,0,0,1,0,0,0,0,0,0
1790,42.300022,3.6535923,Classical,"This clip starts with a low frequency music bowl being struck. The note is allowed to sustain. After a while, a higher frequency music bowl is struck and that note is allowed to sustain. There are no other instruments in this song. There are no voices in this song. The sound of music bowls can be played in a meditation center.",0,0,0,0,0,0,0,0,0,1
1791,9.697258,10.195216,Classical,This is a Christmas music piece. There is one male and one female vocalist singing in a festive manner in the Romanian language. There is a keyboard playing the melody and a bass guitar playing in the background. The rhythm is kept by the sleigh bells. The atmosphere is joyful. This piece could be playing in the background at a Christmas event in Romania.,0,0,0,0,0,0,0,0,0,1
1792,15.239879,-11.541708,Metal,"The low quality recording a boomy steel guitar being aggressively strummed. The recording is noisy, reverberant and it sounds muddy, but regardless, the melody is addictive.",0,1,0,0,0,0,0,0,0,0
1793,42.06763,14.241701,Jazz,This music is a short instrumental. The tempo is medium with a church organ harmony with a male voice speaking something incoherent and subtle sounds like clinking and whirring. The audio is short and skillful. This is a tutorial on how to play the piano/organ.,0,0,0,0,0,1,0,0,0,0
1794,-34.95263,35.384262,Disco,"The low quality recording features a musical played on a small device that reproduces mono sound. The song consists of energetic drums, brass section and passionate female vocal singing on top of it. It sounds noisy, muffled and thin, as it was probably recorded with a poor quality microphone.",0,0,0,1,0,0,0,0,0,0
1795,-36.52234,24.877487,Disco,"This audio recording features a crickets sound effect, sea waves sound effect and mellow synth pad chords in the background, followed by shimmering tambourine and muffled snare. At the very end of the first section of the loop, there is a short filter modulation riser, after which there is silence. At the very end of the loop there is a soft white noise down sweep. It sounds very relaxing and calming, especially because of the pad and sound effects.",0,0,0,1,0,0,0,0,0,0
1796,25.038425,-0.17920502,Jazz,"This is an amateur recording of a hard rock piece. An electric guitar solo is being played over a backing track that has a rhythm guitar, a bass guitar, a keyboard and acoustic drums playing in it. The sound resembles an 80s feel. It is a raw recording, so the mix is a bit muddy.",0,0,0,0,0,1,0,0,0,0
1797,24.349821,26.799906,Classical,"This instrumental song features a violin playing the main melody. This is accompanied by a guitar playing chords. The piano plays backing chords. At the end of the song, the piano plays a fill. The bass is played on a double bass. There is no percussion in this song. The mood of this song is romantic. This song can be played in a romantic movie.",0,0,0,0,0,0,0,0,0,1
1798,-28.804636,-31.201708,Blues,This jazz song features a trumpet playing the main melody. This is accompanied by a string section. There are long pauses in between lines where the backing instruments pause while the trumpet solo is played. Percussion is played along with the string section. There are no voices in this song. This is an instrumental song. This song can be played in a silent movie.,0,0,0,0,0,0,1,0,0,0
1799,-40.750244,11.706274,Disco,This audio contains a e-guitar playing a riff in the mid range. Another clean e-guitar is strumming chords while another e-guitar answers to the first melody. An e-bass is underlining the scenario. All the instruments are spread across the speakers. This song may be playing live using a looper pedal.,0,0,0,1,0,0,0,0,0,0
1800,27.04563,-39.004417,Classical,"This song contains three guitars playing chords, and two melodies while one of the guitars stands out to be playing the main melody. The guitars are panned to the left and the right side of the speakers. An e-bass is playing a walking line that repeats itself. Different percussive instruments are panned to the left and right side of the speakers. There are some noises of doors opening and closing that I think do not belong to the musical composition and they sound in the foreground. This song may be playing in a house in the countryside.",0,0,0,0,0,0,0,0,0,1
1801,-25.48137,-13.596845,Jazz,"The low quality recording features a lullaby that consists of mellow girl vocal singing over staccato string melody in the left channel and plucked strings melody in the right channel of the stereo image. There are muffled, barely audible, muffled snare rolls in the background. The recording is noisy and reverberant, and it sounds soft, emotional and mellow.",0,0,0,0,0,1,0,0,0,0
1802,64.362434,-2.5892138,Classical,"The low quality recording features a groovy orchestra percussions, sustained strings melody and shimmering hi hats. In the second half of the loop, there is a wind sound effect, followed by loud metallic impact. It sounds glorious, epic, uplifting and like a sync sound for a video game.",0,0,0,0,0,0,0,0,0,1
1803,-19.347296,19.993603,Disco,This audio contains someone playing a classical piece on a cembalo. This song may be playing live while listening to a concert.,0,0,0,1,0,0,0,0,0,0
1804,31.801043,-37.86125,HipHop,"A female opera singer sings this soprano melody. The tempo is slow with an ethereal violin symphony accompaniment. The song is mellifluous , soft, enchanting, enigmatic, mystical, ethereal,celestial and dreamy. This is a Classic Opera.",0,0,0,0,1,0,0,0,0,0
1805,34.69852,-53.240627,Country,This audio contains a very fast snare drum-roll. You can hear a high pitched sound falling in pitch and then a explosion of a bomb. This audio may be playing in a movie-warscene.,0,0,0,0,0,0,0,0,1,0
1806,32.6241,44.08015,Metal,This song features a pedal steel guitar playing the main melody. This starts off with a slide to a high register followed by plucking low register strings. This is accompanied by percussion playing a simple beat in common time. An acoustic guitar strums chords in the background. The bass guitar plays the root notes of the chords. This song is at a slow tempo. There are no voices in this song. This is an instrumental song with a Country feel. This song can be played in a coffee shop.,0,1,0,0,0,0,0,0,0,0
1807,-5.7648573,20.59703,Jazz,"A female vocalist sings this Hindi Devotion song. The tempo is slow with keyboard harmony,tambourine beats, violin melody and rhythmic tanpura accompaniment. This clip is the song introduction with slow chants like singing. The song is a Hindu Devotion song to the God Shiva. It is emotional, sentimental, devotional, prayerful praise and worship. There are ambient sounds of people talking and cheering, indicating that this is a live performance.",0,0,0,0,0,1,0,0,0,0
1808,13.48482,-45.3641,Country,This is an orchestral piece from a video game soundtrack. The brass and the strings sections are playing an ominous sounding tune. There is a timpani being played with a crescendo pattern. The atmosphere is grim. This piece could be added to the soundtrack of thrilling movies and video games.,0,0,0,0,0,0,0,0,1,0
1809,-5.3020263,-7.6072865,Country,"The low quality recording features harmonizing vocals singing over punchy kick and snare hits, shimmering hi hats, synth pads, simple bass and mellow piano chords. There are crowd cheering noises in the background as this is a live performance. It sounds passionate, emotional, exciting and the recording is noisy, in mono and slightly distorted.",0,0,0,0,0,0,0,0,1,0
1810,9.740484,24.718405,Classical,"This music is instrumental. The tempo is fast with a male vocalist, beat boxing rhythmically to the melody of a backup track. The audio quality is inferior but the music is upbeat, punchy, buoyant and youthful with a dance groove. This music is a Synth Pop/Electro Pop with beat boxing.",0,0,0,0,0,0,0,0,0,1
1811,2.6582017,-39.29877,Country,This is the recording of an ice cream truck jingle. Engine sounds from the truck can be heard in the recording. It has an analog sounding high-pitch synth playing a cute melody in the major key. The atmosphere is happy and childlike. This piece could be used to lift samples from. It could also be added to the soundtrack of children's movies and TV shows. Another good use would be in the soundtrack of video games of the arcade genre.,0,0,0,0,0,0,0,0,1,0
1812,-36.441936,10.898471,Pop,The female voice is singing lightly sad-sounding. Backing voices are supporting her in some phrases while strings are playing long notes that are panned to the left and right side of the speakers. A piano is playing ballad sounding chords and a melody underlined by the e-bass. This song may be playing in a soul musical.,0,0,1,0,0,0,0,0,0,0
1813,-45.66444,30.039272,Disco,Someone is splaying a series of bell sounds and a big gong hit that rings out for a long time. Wild percussive hits are being played for a moment. Then a traditional string instrument takes over playing a single long note with a bow and a lot of vibrato. This is an amateur recording and of poor audio-quality. This song may be playing in a traditional festival.,0,0,0,1,0,0,0,0,0,0
1814,30.623362,32.865177,Classical,This classical song is played on a harpsichord. This is music for royalty or aristocrats. There are some pedal notes played on the bass part and the main melody is played on the treble part. There are no other instruments in this song. There is no percussion in this song. There are no voices in this song. This song can be played in a movie scene where a king is entering his castle.,0,0,0,0,0,0,0,0,0,1
1815,18.136936,-19.93376,Classical,"The Pop song features an echoing synth keys melody that consists of a passionate female vocal singing over punchy kick, synth bells melody, echoing synth keys melody and shimmering hi hats. It sounds emotional and passionate.",0,0,0,0,0,0,0,0,0,1
1816,39.805325,-24.303612,Blues,"This low quality audio features a male voice singing the main melody. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. Strings play staccato notes in the background and at the end of the bar, the notes are allowed to ring. A synth plays chords using an organ voice. This voice plays chords in the background. At the end, the synth plays the sound of two bells playing a descending sequence. This song can be played in a romantic movie.",0,0,0,0,0,0,1,0,0,0
1817,-49.22383,9.701133,Pop,Someone is playing a song through speakers. The song contains digital drums with strong loud rhythmic hits rising up in pitch and a kick on every beat. A guitar-like sound is playing an arpeggio melody with other string instruments. This is an amateur recording and of poor sound-quality. This song may be playing at a rave party.,0,0,1,0,0,0,0,0,0,0
1818,-41.5977,20.188097,Disco,"This is an electronic dance music song, with a four on the floor beat. The melodic component of the song consists of a fuzzy beat that's treated with a flanger, and a drum roll upon arrival.",0,0,0,1,0,0,0,0,0,0
1819,-1.120506,-22.724096,Classical,This music is instrumental. The tempo is slow with an electric guitar playing two corresponding notes. The plucking pattern indicates that the guitar is being tuned. This is a Guitar tuning Tutorial/ Lesson.,0,0,0,0,0,0,0,0,0,1
1820,-19.486542,25.605087,Reggae,"The song is instrumental. The song is medium tempo with traditional percussion instruments , bongos, piano accompaniment and groovy bass line. The song is improvisational and energetic. The song is jazz fusion and has poor audio quality.",0,0,0,0,0,0,0,1,0,0
1821,-1.3530172,3.2657712,Disco,The low quality recording features a dynamic bass guitar playing. The recording is noisy.,0,0,0,1,0,0,0,0,0,0
1822,-37.791183,-8.912988,Country,This song contains digital drums playing a four on the floor groove with a kick on every beat along to an e-bass. In the background you can hear additional bongo rhythms. A synth string sound is playing long chord notes in the background. An e-guitar is finger picking a chord melody. A female voice is singing in a higher key and with backing vocals. This song may be playing while cleaning the kitchen.,0,0,0,0,0,0,0,0,1,0
1823,-12.250678,12.943977,Rock,This is the recording of a flute lesson. There is a male voice speaking in an instructive manner on the technique of embouchure.,1,0,0,0,0,0,0,0,0,0
1824,-22.175478,16.375185,Metal,"This is the background track of a challenge video. Many sound effects can be heard in procession such as the blood pulse, a metallic impact and clock ticking. Then the piece starts playing with loud synth bass and an electronic drum beat. The aura of the track is unnerving and violent which was the reaction expected in the challenge. Some parts of this track can be used to lift samples for a beat.",0,1,0,0,0,0,0,0,0,0
1825,33.75764,4.9094443,Classical,"The song is an instrumental. The tempo is medium and sometimes glitch out if time, with a banjo being played by a beginner. The song is amateurish in quality and not pleasant. The song audio quality is very poor.",0,0,0,0,0,0,0,0,0,1
1826,15.868812,-11.887714,Reggae,"This is an amateur recording of a gospel music performance. There are two organs playing simultaneously, taking turns in playing groovy melodies. There is a bass guitar playing in the background. The rhythmic background consists of an acoustic drum beat that gives peak sounds due to the poor quality of the recording. There is a sophisticated feel to this piece.",0,0,0,0,0,0,0,1,0,0
1827,47.61909,17.594107,Classical,"This music is an Altai instrumental. The tempo is medium fast with use of traditional and regional instruments. There is use of a droning stringed instrument, shakers and wind instruments. The music is incessant droning, pleasant, unique, close to nature and simple.",0,0,0,0,0,0,0,0,0,1
1828,-14.707107,29.02691,HipHop,"This music is an instrumental, the tempo is medium slow with an insistent keyboard /amplified organ harmony, gentle electric guitar lead and ambient nature sounds in the background. The music is soft, mellow , soothing, pensive, meditative, reflective, nostalgic and poignant with the chirping of birds, sound of waves and gentle breeze.",0,0,0,0,1,0,0,0,0,0
1829,45.55088,-24.329264,Metal,This indie rock song features a piano playing the main melody. This is accompanied by percussion playing a simple beat. It seems like the hi-hat is substituted by the tambourine. A distortion guitar plays power chords. The bass follows the root notes of the chords. There are no voices in this song. The song is upbeat and the mood is happy. This song can be used in the end credits of a romantic movie.,0,1,0,0,0,0,0,0,0,0
1830,46.921562,8.111825,Classical,"The low quality recording features an echoing electric guitar melody played over synth pad chords and smooth bass. It sounds relaxing, calming and passionate - like something you would hear in a spa center.",0,0,0,0,0,0,0,0,0,1
1831,14.134906,-31.713545,Country,"A female singer sings this jazz scat improvisation. The song is medium fast tempo with jazz drumming, Latin percussion, steady bass line and a piano accompaniment. The song is energetic and highly improvisational.  The song is a live jazz performance with ambient room noises and other disturbances.",0,0,0,0,0,0,0,0,1,0
1832,-22.447615,-5.390306,Blues,This game music starts off with midi sounds playing a high pitched melody. This is followed by another instrument playing a louder melody in a descending pattern of five notes followed by an ascending pattern of three notes. Then an industrial machinery sound is heard followed by the sound of a person in boots running. This song is used in a game.,0,0,0,0,0,0,1,0,0,0
1833,-36.736355,-9.162446,Blues,This clip features a melody played on the accordion. There are no other instruments in this song. This song starts off with an ascending triplet run played twelve times. The melody continues on the same scale. There are no voices in this song. This song is an instrumental. This song can be played in a silent movie.,0,0,0,0,0,0,1,0,0,0
1834,-19.20758,-34.945244,Classical,"This song contains an acoustic drum playing along with a bass and an accordion melody creating a cheerful atmosphere. The crowd is so loud. Cheering, screaming and laughing. This song may be playing at a local event.",0,0,0,0,0,0,0,0,0,1
1835,-38.14251,21.597988,Disco,This is the live recording of an Ethiopian traditional music piece. There is a male vocalist singing in a melancholic manner. The melodic background is composed of the Ethiopian bowed lute called masenqo. The atmosphere of the piece is solemn and emotional. This piece could be used in the soundtrack of a drama movie that takes place at an Ethiopian village.,0,0,0,1,0,0,0,0,0,0
1836,-43.796413,-16.117199,Pop,Someone is playing shakers before the acoustic drums come in with a loud fill and a groove with a lot of crash hits. Someone is playing chords on an e-guitar along with a synth plug melody with a lot of reverb. Another e-guitar is playing a melody on top. This song may be playing at a live festival.,0,0,1,0,0,0,0,0,0,0
1837,-8.891887,-4.8623867,Metal,"Swift intellectual music featuring interlocking piano and acoustic guitar arpeggios, a pizzicato string melody, a fast, driving hi-hat, and typing sounds. Good for a presentation on a new technology.",0,1,0,0,0,0,0,0,0,0
1838,7.110454,2.1597502,Metal,This is an instrumental piece. An electric guitar is playing the melody while another is playing secondary riffs. There is a granular synth holding notes at a high pitch. The overarching atmosphere of this piece is suspenseful. It feels like something big is about to happen that will break the intentionally superficial calmness. This piece would suit perfectly during suspense scenes in a movie soundtrack.,0,1,0,0,0,0,0,0,0,0
1839,-48.43947,19.449093,Disco,"This music is instrumental. The tempo is medium with a peppy keyboard harmony, groovy bass line, slick drumming and synthesiser arrangements with a hissing or whooshing  sound in the background. The song is catchy, groovy, trippy, trance and youthful.",0,0,0,1,0,0,0,0,0,0
1840,9.370859,42.64029,Metal,This audio contains a lot of percussion such as tablas playing a rhythm along with shakers and more. Male voices are singing something like a mantra repeating the same melody. Kids' voices are also singing the same melody in a higher octave. A bansuri flute adds little melody lines. This song may be playing during a ceremony.,0,1,0,0,0,0,0,0,0,0
1841,17.555197,44.166668,Metal,"The music is an instrumental gameplay track. The track has sounds of growling monsters, church bells playing, a female crying in pain, chains being pulled, splashing noises, electrical spark buzzes and other disturbances. The music has very poor audio quality.",0,1,0,0,0,0,0,0,0,0
1842,-55.133793,-7.8357854,Disco,Someone is playing an e-bass along to a backing track that contains a male voice singing with backing vocals that are panned to the left and right side of the speakers. An acoustic drum set is holding a groove along. The bass is almost completely panned to the left side of the speakers.This song may be playing at a dance-competition. This is an amateur recording but of decent quality.,0,0,0,1,0,0,0,0,0,0
1843,-5.2498617,-9.150042,Blues,"A male singer sings cheerful yodelling vocals. The song is fast tempo, with a steady drumming rhythm, groovy bass line, guitar accompaniment and piano playing enthusiastically. The song is cheerful and thoroughly entertaining. The song is a modern pop tune with yodelling to express happiness and free spirit.",0,0,0,0,0,0,1,0,0,0
1844,40.901855,36.79636,Country,Someone is playing an e-guitar melody and licks. This is an amateur recording. This song may be playing at home practicing e-guitar.,0,0,0,0,0,0,0,0,1,0
1845,11.572579,41.761272,Metal,"A female vocalist sings this perky pop. The tempo is medium with rhythmic acoustic guitar , groovy bass lines, keyboard accompaniment and enthusiastic drumming. The song is simple, dulcet, fresh, peppy, youthful, vibrant and punchy with sounds of crowd hooting and cheering and talking. This song is a Pop song.",0,1,0,0,0,0,0,0,0,0
1846,8.478998,-38.877953,Blues,"This is a tropical, Caribbean style song which has a melody that is played on a steel drum. The song has a very relaxing feel, which makes you feel as if you are on an island somewhere in paradise. The bassline is intricate and the percussion is laid-back.",0,0,0,0,0,0,1,0,0,0
1847,-15.929526,-52.376034,Blues,"The low quality recording features hip hop song that contains a low pitched male vocal singing over some camera shuttering sound effects, after which an echoing male vocal starts rapping over punchy kick and snare hits, low toms, electric guitar melody, reversed crash cymbal riser and shimmering hi hats. It sounds groovy.",0,0,0,0,0,0,1,0,0,0
1848,-10.192593,-47.791264,Country,"The low quality recording features a breathy, echoing flute melody over resonating arpeggiated piano melody. It is very noisy, in mono and it sounds very muddy as the frequencies in the lower register are clashing with each other.",0,0,0,0,0,0,0,0,1,0
1849,4.67035,-8.445519,Classical,This is a Peruvian folk music piece. It is an instrumental piece. There is a violin and a Peruvian harp playing a festive melody. The atmosphere is lively. This piece could be playing from a radio station in a movie that takes place in Peru.,0,0,0,0,0,0,0,0,0,1
1850,49.834927,5.172664,Classical,"Male and female singers sing together in vocal unison. The song is medium tempo with a violin playing countermelody, along with  a traditional string bass rhythm and percussion instruments. The song is South American folk music with a lot of passion. The song audio quality is bad with high gains all over.",0,0,0,0,0,0,0,0,0,1
1851,-15.157484,11.359803,Rock,"This is an acoustic cover of a pop music piece. There is a boy singing melodically. The chords are being played on the ukulele. The atmosphere of the original piece is emotional, but the characteristics of the ukulele create a chill atmosphere. The piece is in medium tempo. This rendition of the piece could be used in the soundtrack of a high school drama movie/TV series. It could also be playing in the background of a coffee shop.",1,0,0,0,0,0,0,0,0,0
1852,-21.528534,30.54856,Reggae,"The low quality recording features suspenseful strings and arpeggiated harp playing in the background while haunting boy vocal songs on top of it. At one point the vocal distorts a little bit, making the recording low quality. It sounds intense and suspenseful - like something you would hear in thriller movies.",0,0,0,0,0,0,0,1,0,0
1853,3.106768,-29.014929,Jazz,The low quality recording features a traditional song that consists of a distant woodwinds melody playing over wooden low percussion and strummed strings melody. It sounds soulful and passionate.,0,0,0,0,0,1,0,0,0,0
1854,-37.270565,-23.979246,Pop,"This song is an electric guitar instrumental. The tempo is medium with two amplified guitars playing the lead and harmony respectively with steady drumming. The music is a simple, rhythmic, smooth and engaging Rock instrumental;",0,0,1,0,0,0,0,0,0,0
1855,7.317436,-33.609837,Country,The song is an instrumental. The song is slow tempo with a fiddler plays a rhythmic melody accompanied by a guitar accompaniment and other percussive instruments. The song is spirited and energetic. The song has country or Celtic influences. The song has average quality audio.,0,0,0,0,0,0,0,0,1,0
1856,-6.389023,-56.22179,Blues,"The Rock instrumental features a passionate electric guitar solo melody played over punchy kick and snare hits, shimmering hi hats, groovy bass guitar, wooden bouncy percussion and electric guitar, mellow feedback, located in the left channel of the stereo image. It sounds groovy, addictive and passionate, thanks to that solo melody.",0,0,0,0,0,0,1,0,0,0
1857,-32.158257,-45.443577,Jazz,"This music clip is an  Orchestral piece. There is a trumpet playing a lively solo to the accompaniment of an animated, vigorous Violin symphony and a church bell at the end. The music is lively, spirited, vivacious, happy and cheerful with the violins, cello and viola adding a happy, cheerful vibe to this Classical Instrumental.",0,0,0,0,0,1,0,0,0,0
1858,-19.451502,-2.5314968,Blues,Someone is playing a big djembe along to a fast paced melody in a higher register played on a bagpipe. This song may be playing during a traditional holiday in Ireland.,0,0,0,0,0,0,1,0,0,0
1859,45.32171,-34.535877,Metal,This is a DJ performance. The background track has a male singing upfront with a mellow guitar tune and groovy latin drums with Caribbean influences overall. The DJ plays a male vocal sample and sound effects over this track. The atmosphere is danceable. It is a low-resolution recording.,0,1,0,0,0,0,0,0,0,0
1860,-9.393797,54.13057,HipHop,"The low quality recording features a cover of a pop song sung by passionate female vocalists over acoustic guitar melody and acoustic rhythm guitar chords. It sounds emotional, passionate and the recording is noisy and in mono.",0,0,0,0,1,0,0,0,0,0
1861,7.647256,32.56792,Pop,"This music is instrumental. The tempo is medium with a dramatic, intense and suspenseful synthesiser arrangement, cymbal riff and conch shell sound. The music is a background score for a Bengali movie / TV series with a male voice giving instructions, a Hindu priest chanting Om with women joining in with the chant and vocalisations and the sound of the conch shell.",0,0,1,0,0,0,0,0,0,0
1862,-27.513636,26.563402,Disco,An acoustic drumset plays a rock groove along with a bassline building the foundation of the song. Someone is playing a solo melody on an e-guitar. This recording is of poor quality. This song may be playing at a live concert.,0,0,0,1,0,0,0,0,0,0
1863,41.153175,-22.535294,Blues,"The low quality recording features a harmonica solo melody played over funky acoustic rhythm guitar. It sounds passionate and easygoing, even though the recording is a bit noisy and in mono.",0,0,0,0,0,0,1,0,0,0
1864,-9.025381,-7.7241893,Pop,Someone is playing a steady groove on the drums along with a simple bassline playing the footnote while a e-piano is playing minor chords panned to the right side of the speakers. Another distorted e-piano sound is playing a countermelody in a lower register panned more to the left side. A male voice is singing in the midrange. This song may be playing late night at a bar having a drink by yourself.,0,0,1,0,0,0,0,0,0,0
1865,-64.39937,11.272991,HipHop,This house music features a female voice singing the main melody. This is accompanied by programmed percussion playing a simple beat. The kick is played on every count. Hand claps are played at every alternate count. The bass plays the root notes of the chords. Synth chords are played in the background. This song can be played at a club.,0,0,0,0,1,0,0,0,0,0
1866,-57.883858,7.7426186,HipHop,This is a traditional middle eastern type of song with traditional singing that involves vocal modulation. The percussion is simple and encourages dancing. The three men sing in unison and there's an intermittent chant. They repeat the same phrase like a refrain.,0,0,0,0,1,0,0,0,0,0
1867,-2.82817,4.1735616,Country,"An acoustic drum is playing a reggae groove with a rim shot as a snare sound and shakers/tambourine in the background. An e-bass is playing a bassline accompanied by a clean e-guitar playing the same melody. A piano is playing short chords on the backbeat. Male voices are singing, sounding relaxed and joyful. This song may be playing at a reggae festival.",0,0,0,0,0,0,0,0,1,0
1868,-60.83795,11.666876,Reggae,This is a gospel music piece. The piece is a church hymn that is being sung by a choir in the style of acapella. The male vocals are harmony singing. The atmosphere is festive. This piece can be played at Christian religious events. It could also be used in the soundtrack of a modern drama movie during religious scenes.,0,0,0,0,0,0,0,1,0,0
1869,23.604652,17.987188,Classical,"A male vocalist sings this passionate rap. The tempo is medium with keyboard harmony, slick drumming, funky bass lines , sound of chimes and synthesiser arrangements. The song is emotional, passionate, emphatic, persuasive, youthful, impactful and rhythmic chanting. The song is a contemporary Hip-Hop/RAo.",0,0,0,0,0,0,0,0,0,1
1870,54.12854,11.6213045,Jazz,This music is video game background music. The tempo is fast with aggressive synth articulation and electronic sounds like shooting and crashing . There is also a superimposed sound of a toy pig grunting incessantly with a man talking in the background.,0,0,0,0,0,1,0,0,0,0
1871,30.566013,53.431747,Classical,This is a drum & bass piece. Fast-paced electronic drums and electronic percussion are laying the rhythmic foundation of the piece. There is a constantly revolving synth bass sound while a gentle ambient synth can be heard adding texture. The piece is danceable. It could be played at nightclubs and also could prove useful for DJ setlists.,0,0,0,0,0,0,0,0,0,1
1872,23.316244,-10.147229,Blues,This audio contains an e-bass playing a melody along with a simple drum groove and other stringlike instruments. An e-guitar is playing a lead melody on top and in the background you can hear the crowd screaming. This is an amateur recording and of poor audio-quality. This song may be playing during a live show.,0,0,0,0,0,0,1,0,0,0
1873,0.855372,43.43227,Metal,This song features the main melody played on a french horn and on a trumpet. The first part of the song is played on a french horn and the melody is continued on the trumpet. There are no other instruments in this song. The trumpet plays a battle call pattern. This is an instrumental song. There are no voices in this song. This song can be played just before a battle scene in a movie.,0,1,0,0,0,0,0,0,0,0
1874,30.901585,-35.139484,Country,"This is a jazz music piece. It is an instrumental piece. The saxophone and the trumpet are playing the melody. The piano, the electric guitar and the bass guitar are accompanying them in the background. The tempo is slow. The atmosphere is chill. This piece could be playing in the background at a coffee shop.",0,0,0,0,0,0,0,0,1,0
1875,-22.636065,-8.31868,Jazz,This is the recording of a trombone lesson. The male instructor is playing a note on the trombone and then speaking in an instructive manner in the Japanese language. The click of the metronome can be heard in the background. This recording can be sampled for use in beat-making.,0,0,0,0,0,1,0,0,0,0
1876,-40.06981,19.937584,Disco,"The low quality recording features a wide arpeggiated electric guitar melody. It sounds clean, passionate and the recording is a bit noisy.",0,0,0,1,0,0,0,0,0,0
1877,-16.77609,11.467539,Metal,This is a classical harpsichord piece that elicits a feeling of suspense and tension in the listener. There are low sustained cellos which provide a contrast to the bright tones of the harpsichord. The piece feels haunting and has a sense of drama about it.,0,1,0,0,0,0,0,0,0,0
1878,-31.334627,-15.531512,Pop,"The low quality recording features a background sound ambience and atmosphere of a video game that consists of clothes movement, loud wind, exhale, background industrial impacts, metallic impact and wooden impact sound effects. It sounds like an action act, judging by the exhale and some metallic and wooden impacts.",0,0,1,0,0,0,0,0,0,0
1879,-38.286976,36.033653,Disco,This is an electronic music piece. There is a high-pitched synth and stabbing strings in the melodic structure. An occasional vocal sample can be heard adding a haunting texture. There is a loud electronic drum beat in the rhythmic background. The atmosphere is unnerving and filled with terror. This piece could be used in a horror movie or a horror video game.,0,0,0,1,0,0,0,0,0,0
1880,36.50937,-53.167747,Blues,"The low quality recording features an arpeggiated acoustic flamenco guitar melody. The recording is noisy, in mono, and it sounds sad, easygoing and emotional.",0,0,0,0,0,0,1,0,0,0
1881,18.417486,-46.589893,Country,"The song sounds epic and is fully orchestrated with a string section; brass section; a male choir in the background, fast timpani hits and strings playing a melody. When the song stops, a door knocking sound can be heard along with a short video-game music sequence that does not belong to the previous song. The first song may be playing in a movie trailer.",0,0,0,0,0,0,0,0,1,0
1882,-9.818956,12.743262,Blues,This audio contains someone playing a fast melody on a tenor saxophone. This song may be playing in a jazz band.,0,0,0,0,0,0,1,0,0,0
1883,26.450905,-33.532692,Blues,"A male singer sings this exciting melody with backup singers in vocal harmony. The song is medium fast tempo with a steady drumming rhythm, keyboard accompaniment, groovy bass line and various percussion hits. The song is energetic and passionate. The song is a retro pop hit.",0,0,0,0,0,0,1,0,0,0
1884,54.450844,12.342596,Jazz,"The song is an instrumental. The tempo is medium with a strong bass line, steady drumming rhythm, triangle percussion, keyboard accompaniment and a male vocalist making guttural noises. The song is a modern techno pop dance tune.",0,0,0,0,0,1,0,0,0,0
1885,13.914645,0.9877487,Classical,This song is sung by a female choir and then a single male voice along with the melody of an e-piano. In the background someone is playing lower tuned percussion and some chimes and wooden sounds. This song may be playing at a band rehearsal.,0,0,0,0,0,0,0,0,0,1
1886,-5.2728252,53.263515,Classical,"The low quality recording features an electro song that consists of acid aggressive synth melody, repetitive synth lead melody, boomy 808 bass, claps and shimmering hi-hats. There is a sizzling riser in the first section of the loop. It sounds energetic and like something you would hear in an underground club.",0,0,0,0,0,0,0,0,0,1
1887,-42.129387,-19.776285,Jazz,"This is a live recording of a keyboardist playing a twelve bar blues progression on an electric keyboard. The player adds embellishments between chord changes and the piece sounds groovy, bluesy and soulful.",0,0,0,0,0,1,0,0,0,0
1888,15.215853,-43.545033,Country,"The low quality recording features a mellow harp melody. The recording is noisy, in mono and it sounds soft and mellow.",0,0,0,0,0,0,0,0,1,0
1889,-32.452526,-39.725784,Disco,This track features a cacophony of burping and farting sounds which are used in an instrumental manner to make up a Christmas jingle. There's a bell in the background and the sound of sleds and wings flapping.,0,0,0,1,0,0,0,0,0,0
1890,-35.582664,-27.454435,Blues,"A male singer sings this passionately with backup singers in vocal harmony. The song is medium tempo with a steady drumming rhythm, various percussion, percussive bass line, guitar rhythm and keyboard harmony . The song is passionate and romantic with a cool dance groove. The song has poor audio quality.",0,0,0,0,0,0,1,0,0,0
1891,39.55656,-38.807182,Country,"EDM music with a four on the floor kick pattern holding down the dance beat. The vocalist is female and there are female fans screaming in the background. Overall, the music is low fidelity, as there is a fast sweeping resonant filter affecting the full mix and muffling it.",0,0,0,0,0,0,0,0,1,0
1892,-13.813404,-18.366482,Country,"The low quality recording features a musician practicing bassoon scale. In the background, there is a muffled male vocal. The recording is mono and noisy.",0,0,0,0,0,0,0,0,1,0
1893,-29.065115,34.022377,Disco,"This clip is an amateur recording with very muffled audio. The song sounds like a lively chant, with women giggling, people talking and a booming , echoing voice that sounds like an announcement.",0,0,0,1,0,0,0,0,0,0
