id,x,y,class,text,Rock,Metal,Pop,Disco,HipHop,Classical,Jazz,Blues,Reggae,Country
2050,47.497646,-9.458659,HipHop,Hip-hop track with male rapping vocals and electronically produced looping beats. Great for any improvisation in a dance battle.,0,0,0,0,1,0,0,0,0,0
2051,-25.274733,14.431761,Country,Classical Arabic tune with synth bass and melodious mandolin sound with male vocals.,0,0,0,0,0,0,0,0,0,1
2052,-19.565561,-3.5684147,Pop,Acoustic easy listening pop music with gorgeous female vocal and guitar.,0,0,1,0,0,0,0,0,0,0
2053,14.654788,1.4842521,Disco,"Electro-pop dance number with male vocal, electronic layers and pad layers. Apt for energetic parties.",0,0,0,1,0,0,0,0,0,0
2054,-60.63362,-18.243584,Rock,"Hard rock track with high energy, double pedal drumming and distorted guitars along with screaming vocals.",1,0,0,0,0,0,0,0,0,0
2055,10.346964,5.1427345,Pop,Chill house music with female vocals in excellent range and has a conjunct nature. Which is pleasant to the ears.,0,0,1,0,0,0,0,0,0,0
2056,42.469162,-9.902727,HipHop,Hip-hop track with male rapping over synth pad layers. Ideal for a rap battle.,0,0,0,0,1,0,0,0,0,0
2057,2.9750059,-2.6560416,Pop,A high spirited pop rock number featuring a female vocal in an upbeat rhythm over synth grooves and electronic beats.,0,0,1,0,0,0,0,0,0,0
2058,10.311068,-26.798397,Pop,A mixed vocal track with groovy dance music ideal for get togethers.,0,0,1,0,0,0,0,0,0,0
2059,10.343072,-15.983845,Disco,"Electro-pop music with female vocals, synths, sub-bass and drums are locking together. Great for beach parties.",0,0,0,1,0,0,0,0,0,0
2060,-21.850784,-9.368064,Pop,A pop rock section with over driven guitar elements and acoustic drum patterns followed by vocal entry with guitar distortions and heavy drumming.,0,0,1,0,0,0,0,0,0,0
2061,32.090458,-4.380358,HipHop,"Hip hop music with R n B style  drum groove, rap male vocal and synth melody.",0,0,0,0,1,0,0,0,0,0
2062,3.1753948,-4.2380843,Pop,Lively electro-pop song with processed female vocals and pumping trap beats.,0,0,1,0,0,0,0,0,0,0
2063,14.349401,-16.66125,HipHop,Hip-hop track with male rapping vocals and other electronically produced sounds. Has an uncanny vibe to it.,0,0,0,0,1,0,0,0,0,0
2064,-17.571886,-16.30624,Pop,"A gloomy, slow ballad with a wistful female lead vocal over strings and piano.",0,0,1,0,0,0,0,0,0,0
2065,-71.85273,-15.87604,Metal,Heavy metal music with black metal guitar riffs and power drumming. Apt to start a mosh.,0,1,0,0,0,0,0,0,0,0
2066,-56.209442,-17.391283,Rock,"Rock n roll mood refreshing high spirited music with powerful male vocal ,guitar , drum and bass. Music feel like Queen.",1,0,0,0,0,0,0,0,0,0
2067,-60.632378,-12.579513,Rock,"Metal track with grungy vocals, distorted guitar and power drums that makes the song aggressive.",1,0,0,0,0,0,0,0,0,0
2068,1.9637419,37.215805,Disco,"Electronic number appropriate for a dance party with modulated male vocals, distorted synth bass and other electronic layers.",0,0,0,1,0,0,0,0,0,0
2069,-17.644564,13.228068,Country,"Soft melody pop with a lead female vocal, touchy guitar rhythm and bass. Great for listening while driving.",0,0,0,0,0,0,0,0,0,1
2070,-64.58282,5.5198603,Rock,"Heavy metal track with appealing male baritone vocals overs distorted guitar riffs, powerful drumming and tight bass make this track apt for starting a mosh pit.",1,0,0,0,0,0,0,0,0,0
2071,-0.8132403,35.913788,Metal,"A clubbing track with electronic dance music, multiple synth layers, percussions, male vocals and female backing chorus.",0,1,0,0,0,0,0,0,0,0
2072,-67.31398,-18.83974,Metal,"Death metal track with growling male vocal, powerful guitar riffs line and tight drums. Has a metal concert feel.",0,1,0,0,0,0,0,0,0,0
2073,8.165832,25.42965,Disco,Chill hip hop groove with R n B instrumentation chill female backing vocals and male rap vocal.,0,0,0,1,0,0,0,0,0,0
2074,-29.883142,4.95094,Reggae,An Alternative/Indie track that has a soulful vocal melody with sophisticated harmonization.,0,0,0,0,0,0,0,0,1,0
2075,47.381092,24.678158,HipHop,"Lounge pub party music with intense synth lines, drums and rap male vocal.",0,0,0,0,1,0,0,0,0,0
2076,-29.394537,-5.024302,Country,"Hard rock track with female vocals, synth lines, guitar riffs and heavy drumming patterns. The song is great for stress busting.",0,0,0,0,0,0,0,0,0,1
2077,27.83214,-3.3102827,Reggae,Trap song with male rap vocals that sounds strong and dynamic.,0,0,0,0,0,0,0,0,1,0
2078,-62.626446,0.6976819,Rock,A punk rock track having a male vocalist in high range with a distorted guitar riff and drum cymbals with strong and vibrant Rhythm guitar to give it a stimulating overall sound.,1,0,0,0,0,0,0,0,0,0
2079,8.114324,12.192712,Disco,"An EDM remix track appropriate for a dance party with modulated punjabi male vocals, distorted synth lines and other electronic layers.",0,0,0,1,0,0,0,0,0,0
2080,-44.0004,-9.63958,Pop,"A welcoming pop rock song featuring female vocals over synth, guitars and drums having a high on life spirit.",0,0,1,0,0,0,0,0,0,0
2081,-54.295296,-9.857976,Rock,"A hard rock track with male vocals, high drive guitar elements and drums. Perfect for live concerts.",1,0,0,0,0,0,0,0,0,0
2082,-51.333637,14.24183,Rock,"Husky sensational female vocals over an ambient synth, guitar arpeggios, walking bass line and drum beats. A perfect romantic date-night track.",1,0,0,0,0,0,0,0,0,0
2083,-2.7737114,2.1420689,Pop,Energetic female vocals with dance music with some synth beats. Will go well for  club music .,0,0,1,0,0,0,0,0,0,0
2084,-60.249725,0.8255441,Rock,"A very cohesive piece of punk rock music. With a guitar ballad, energetic drums, and synth bass. Male Vocalist. Excellent for personal music.",1,0,0,0,0,0,0,0,0,0
2085,-21.199299,28.618622,Reggae,"Sounds playful and easy to learn, great for singing along. Presenting female and male vocals in a duet and groovy beats. a whole play school vibe coming from it.",0,0,0,0,0,0,0,0,1,0
2086,-4.305583,-12.060019,Pop,"Pop rock track with melodious male vocals, drums and synth that is giving having a happy vibe.",0,0,1,0,0,0,0,0,0,0
2087,1.8525611,36.539894,Reggae,A chilling vibe track of a tropical dance number in an unknown language. Fresh guitar lead and bass line. Great beach party music.,0,0,0,0,0,0,0,0,1,0
2088,20.070404,-7.4021044,Reggae,"Chainsmokers style pop track with rap male vocal, mellow male vocal, synth , drum and bass.",0,0,0,0,0,0,0,0,1,0
2089,1.1184032,31.081015,Reggae,"A pop song with lead male vocals, groovy drums, bass, and cool synth tones. Great for beach parties.",0,0,0,0,0,0,0,0,1,0
2090,6.9988112,41.46995,Reggae,High-spirited Afro music with mixed tribal percussions and some electronic layers. The male vocals are fun and impactful.,0,0,0,0,0,0,0,0,1,0
2091,-47.970684,16.525282,Reggae,A descriptive acoustic piece is sung in a foreign language with background noise. With tamborine and acoustic guitar. Great for singing along.,0,0,0,0,0,0,0,0,1,0
2092,-66.93906,-0.26069883,Rock,Rock music that has fuzzy guitar solo with drums and bass that uplifts spirits and improves mood.,1,0,0,0,0,0,0,0,0,0
2093,7.292045,27.07988,Disco,"Uptempo rave party music with synth lead, drum, bass and rap vocal.",0,0,0,1,0,0,0,0,0,0
2094,55.305325,17.576998,Reggae,Slow-paced hip-hop track with laidback male rapping  with booming synth bass and pads.,0,0,0,0,0,0,0,0,1,0
2095,30.236475,-6.298064,HipHop,Dubstep hip-hop track following an alto background male vocals and lead male vocals. Full of repetitive beats. great for freestyle dance.,0,0,0,0,1,0,0,0,0,0
2096,-61.217182,-11.36702,Rock,"Energetic Hard Rock track featuring male vocals, distorted guitar riffs and bass with punchy drums.",1,0,0,0,0,0,0,0,0,0
2097,45.404766,-5.4766684,HipHop,Echoing backup choir in sync followed by trap beats to this hip-hop track featuring a male rapper.,0,0,0,0,1,0,0,0,0,0
2098,31.319988,-14.091091,HipHop,Rap track with male vocal and synthesized beats. Great for breakdancing.,0,0,0,0,1,0,0,0,0,0
2099,-47.12099,-12.395747,Rock,"Pop rock track with distorted guitars, powerful female vocal and drum.",1,0,0,0,0,0,0,0,0,0
2100,59.960735,2.816399,Reggae,"Male rap song over trap beats, electronic layers and effects which gives a hip hop clubbing feel.",0,0,0,0,0,0,0,0,1,0
2101,10.3232155,43.275078,Reggae,An invigorating and loud bass line to this pop track featuring a male artist with different sorts of wind instruments.,0,0,0,0,0,0,0,0,1,0
2102,35.10367,-2.8045788,HipHop,Trap music with male rapping over synth lines and electronic bass. Ideal for the lounge.,0,0,0,0,1,0,0,0,0,0
2103,59.56941,12.8363495,HipHop,"Gothic hip-hop rap music, with hypnotic synth and bass lines, and an impactful male rapping.",0,0,0,0,1,0,0,0,0,0
2104,40.643875,-7.7506566,HipHop,"Hip-hop rap track with male vocal, heavy electronic bass, synth layers, chimes and faster rhythm. Great for contemporary freestyle dancing.",0,0,0,0,1,0,0,0,0,0
2105,28.426493,-18.95456,Reggae,Energetic hip-hop track with constricted rapping male rappers over electronic trap music.,0,0,0,0,0,0,0,0,1,0
2106,55.998535,-17.815155,Reggae,Hip-hop rap track with male vocals and synth effects. Great for partying.,0,0,0,0,0,0,0,0,1,0
2107,-28.371435,-29.440699,Rock,"Festive music with a feeling of celebration. Music consist of multiple vocal singing in unison, drum and bass.",1,0,0,0,0,0,0,0,0,0
2108,-12.715371,34.730274,Reggae,"Ska composition with reggae vibe male vocals, percussion, walking bass line, off beats and tapping electric guitar. Perfect music for jiving along.",0,0,0,0,0,0,0,0,1,0
2109,-62.052437,-15.802261,Metal,"Hard Rock music with a chorus of male vocals and a secondary throat vocalist, punchy drums and bass with heavy guitar riffs. Appropriate for head-banging.",0,1,0,0,0,0,0,0,0,0
2110,-4.869718,-10.942705,Pop,Indian film music with passionate male vocals and electro beats and synth layers.,0,0,1,0,0,0,0,0,0,0
2111,38.543156,5.9453,HipHop,High-energy trap music with aggressive male vocals over a hollow bass layer and haunting church choir.,0,0,0,0,1,0,0,0,0,0
2112,-29.998741,-6.8965306,Pop,"Alternative pop rock track with an impassioned female vocal, a powerful guitar section, synth layers, bass and drum rolls. Gives a live concert vibe.",0,0,1,0,0,0,0,0,0,0
2113,11.461132,41.42437,Disco,High-energy track with rapid chorus rapping in male voices and synth layers. It's a fun track with hip-hop vibe added to it.,0,0,0,1,0,0,0,0,0,0
2114,2.093387,30.94379,Pop,A pop song with male lead vocals and electronic beats that suites best for dance parties.,0,0,1,0,0,0,0,0,0,0
2115,44.152946,-11.194891,HipHop,"Lounge hip-hop music with rap male vocals, backing sensual female vocal, a rhythmic section and acoustic guitar sliding. Gives a chilling vibe.",0,0,0,0,1,0,0,0,0,0
2116,-36.183674,-21.454897,Reggae,A soothing track with male vocals and piano on the background.,0,0,0,0,0,0,0,0,1,0
2117,-33.698235,18.385502,Country,"Happy vibing track with male vocals, various horn layers, drum beats and acoustic guitar rhythm. Great to start a fesive mood.",0,0,0,0,0,0,0,0,0,1
2118,-38.269516,-9.797625,Country,"Cheerful pop song with rocking female vocals, drums and bass. Makes the mood happy.",0,0,0,0,0,0,0,0,0,1
2119,15.286708,-9.117542,Reggae,Singer songwriter soul R n B music with enigmatic vocal harmonies and male vocal.,0,0,0,0,0,0,0,0,1,0
2120,-65.82138,-17.69809,Rock,A heavy metal track featuring invigorating male growling vocal. Great for mosh-pits.,1,0,0,0,0,0,0,0,0,0
2121,-25.721962,20.426783,Reggae,Joyful pop song in a foreign language sung in chorus. A soothing acoustic guitar rhythm and a melodious flute plays in the background.,0,0,0,0,0,0,0,0,1,0
2122,63.78354,12.336544,HipHop,A Hip-hop track with a lead male rapping vocal and multiple synth layers uplifts the mood in a trippy loop.,0,0,0,0,1,0,0,0,0,0
2123,49.91236,13.477103,Reggae,Mid tempo hip hop music with string lines and rap male vocal. Ideal music for gym.,0,0,0,0,0,0,0,0,1,0
2124,50.42168,-19.841759,HipHop,A motivating freestyle rap in an electronic hip hop track.,0,0,0,0,1,0,0,0,0,0
2125,35.061924,-3.026628,HipHop,Typical Hip-hop track with multiple layers of vocals and energetic bass and synth which carries a rebellious vibe to it.,0,0,0,0,1,0,0,0,0,0
2126,57.11655,2.642321,HipHop,"Hip-hop track featuring layers of synth and male rap in an unknown language, that energizes the atmosphere with its guitar synth and trap beats.",0,0,0,0,1,0,0,0,0,0
2127,46.938004,8.857029,Reggae,Fun Arabic song with a rap and a hip-hop twist to it. Very satisfying beat drops. This sound would go so well while traveling in a car with your friends.,0,0,0,0,0,0,0,0,1,0
2128,8.021216,-18.392315,Pop,Instrumental electronic dance music with vocal accents over synth bass and pad layers.,0,0,1,0,0,0,0,0,0,0
2129,-36.608196,-0.90502286,Country,"A heartfelt track of pop rock and world music. High vocals with mellow guitar strumming patterns and indie rock drumming patterns. Sung in a foreign language but is great for singing along, and movie set scenes.",0,0,0,0,0,0,0,0,0,1
2130,-19.650896,-17.783405,Country,"A stress relieving track with guitars, synth and drums.",0,0,0,0,0,0,0,0,0,1
2131,34.062336,-2.6579175,Disco,High-spirited Hip-hop track with multiple synth layers and modulated male vocals combined with trap beats. Ideal for dance choreography.,0,0,0,1,0,0,0,0,0,0
2132,35.072018,2.69249,Reggae,"Melodious hip-hop track with groovy beats, male vocals, and supporting background vocals. Smooth somber of whistling and chimes.",0,0,0,0,0,0,0,0,1,0
2133,29.975992,-14.670747,Disco,"Dark feel hip hop music with robotic male vocal sample, rap male vocal, drum and bass sounds.",0,0,0,1,0,0,0,0,0,0
2134,59.11751,4.8740554,HipHop,Groovy hip-hop track with rapping by a male vocalist. Has a chilled-out vibe to it.,0,0,0,0,1,0,0,0,0,0
2135,-18.409681,17.431664,Country,Soft bollywood romantic music with mellow male vocal and drum groove.,0,0,0,0,0,0,0,0,0,1
2136,-9.66539,-3.2310667,Pop,"A rich and heartfelt rock piece by a male artist, that has some synth in tempo, drums and bassline. Ideal for solo car drive.",0,0,1,0,0,0,0,0,0,0
2137,1.7077365,6.8940353,Disco,"Upbeat dance-pop track with female vocal accompanied by electronic layers, evoking a sense of attachment.",0,0,0,1,0,0,0,0,0,0
2138,0.62920415,-11.842862,Pop,Peppy pop single of a female artist with distorted synth and layers of upbeat bass lines which then goes go a drop and chorus. Ideal car travel music.,0,0,1,0,0,0,0,0,0,0
2139,-49.175842,6.537103,Country,"Rock track with male vocals, distorted guitar playing, bass and powerful drum rolls. A strong guitar solo driving at the end gives the vibe of live concerts.",0,0,0,0,0,0,0,0,0,1
2140,-7.8326216,10.70418,Pop,"EDM track with synth pad layer,  bass drops and beats. Apt for discos.",0,0,1,0,0,0,0,0,0,0
2141,50.25169,14.896743,Reggae,Impactful male rapping over a haunting pad layer and throbbing bass.,0,0,0,0,0,0,0,0,1,0
2142,33.13312,13.849959,HipHop,"Upbeat hip-hop backing track, with synth bass lines and strong male rapping. Instantly makes one want to groove along.",0,0,0,0,1,0,0,0,0,0
2143,-25.912369,-29.007072,Reggae,"Upbeat K-Pop dance track with female vocals, electronic layers. The track overall feels groovy.",0,0,0,0,0,0,0,0,1,0
2144,52.344173,15.786566,HipHop,"Dark themed mid tempo hiphop music with rap male vocal, drum, synth and bass.",0,0,0,0,1,0,0,0,0,0
2145,-12.530151,-31.64533,Classical,A soulful ballad over synth which feels like a background music of an old English Classic movie.,0,0,0,0,0,1,0,0,0,0
2146,-0.35918763,-14.2487545,Pop,"Soul music with electro drum beat, synth and enigmatic male vocal.",0,0,1,0,0,0,0,0,0,0
2147,-70.382095,-15.833786,Metal,"Dark and haunting heavy metal music with throat singing vocals, and double pedal drums, in a foreign language.  Great for group head-banging and concerts.",0,1,0,0,0,0,0,0,0,0
2148,53.885983,-5.880138,HipHop,"Rap song with punchy male vocals, electronic trap music and bass beats sending out a street dancing vibe.",0,0,0,0,1,0,0,0,0,0
2149,-48.457184,5.8407164,Rock,"Rock track with sharp guitar riffs, strong drum rolls, and male vocalizations. Gives a mournful feel.",1,0,0,0,0,0,0,0,0,0
2150,37.55151,-29.286793,HipHop,"R n B chill track followed by rap male vocal, synth and string instrument. Ideal music for lounge.",0,0,0,0,1,0,0,0,0,0
2151,31.552332,-5.6404586,HipHop,Chill hip hop music with electro drum beat and rap male vocal.,0,0,0,0,1,0,0,0,0,0
2152,-41.58032,5.178072,Rock,"Hard rock rebel music with grunge male vocals, guitar riffs and bass. Great for live concerts.",1,0,0,0,0,0,0,0,0,0
2153,-9.621659,11.940826,Pop,"Retro pop music with processed chorus male vocals over a muddy, well-rounded bass line, snappy drums and bird chirping sound effects.",0,0,1,0,0,0,0,0,0,0
2154,-56.430546,2.201726,Rock,"Alternative rock track with a scratched male vocal, electric guitar solo, bass and tight drums. Has a 90's live concert vibe.",1,0,0,0,0,0,0,0,0,0
2155,-50.150223,-13.457055,Country,"Pop rock music with energetic male vocal, distorted guitar and electric bass. Music is ideal for easy listening and doing some other work.",0,0,0,0,0,0,0,0,0,1
2156,-36.253124,-3.1817586,Country,"Passionate Rock track with sharp male vocal, harmonized vocal, electric guitar driving, bass and drum beats. Great for listening to live concerts under a clear sky.",0,0,0,0,0,0,0,0,0,1
2157,11.498892,10.477876,Pop,EDM track with multiple layers of synth gives an easy mood for rave parties.,0,0,1,0,0,0,0,0,0,0
2158,-54.920017,-15.869504,Rock,"An electronic dance music number with male vocals, turntable scratches and punchy trap beats making it an ideal club track.",1,0,0,0,0,0,0,0,0,0
2159,-2.5492465,-15.162999,Reggae,"Pop music featuring male vocals, synth and bass. The groovy beats are apt for parties.",0,0,0,0,0,0,0,0,1,0
2160,-4.2584443,42.309673,Country,"A high spirited groove dance track featuring various wind instruments, synth and percussions with backing choruses.",0,0,0,0,0,0,0,0,0,1
2161,2.3313677,14.359661,Pop,High-energy electronic dance music with robotic male vocals over synth pad layers and loopy synth drum beats.,0,0,1,0,0,0,0,0,0,0
2162,-0.70459884,-9.051372,Pop,Laid back electronic pop track with female vocals and synth having delayed rhythm for a chill mood.,0,0,1,0,0,0,0,0,0,0
2163,21.892988,-3.068595,Reggae,Rap track featuring male vocal with synth layers and beats. Perfect music for gym.,0,0,0,0,0,0,0,0,1,0
2164,31.821842,-8.150429,Reggae,"Hip-hop track with cool progression with synth layers, beats and bells. Excellent for a freestyle rap battle.",0,0,0,0,0,0,0,0,1,0
2165,-8.382881,-18.78923,Pop,"Soulful, mind relaxing pop music followed by sensual female vocals, synth and drums in the end.",0,0,1,0,0,0,0,0,0,0
2166,-35.872734,-0.78248525,Country,"Soothing pop track with passionate male vocals, guitars, synth and drums. The song has a relaxing feel.",0,0,0,0,0,0,0,0,0,1
2167,36.916878,-21.214006,HipHop,Dance-pop with male vocals and an upbeat rhythm that sets up the vibe perfectly for dope parties.,0,0,0,0,1,0,0,0,0,0
2168,62.13498,7.7930684,HipHop,A classical keyboard ballad combined with rap and hip-hop beats by a male rapper in an unknown language. The track gives off an inspirational vibe.,0,0,0,0,1,0,0,0,0,0
2169,22.339064,-2.670906,Reggae,Electronically produced pop track with female vocals and backing male vocals. It has a dancing vibe.,0,0,0,0,0,0,0,0,1,0
2170,19.795576,33.404613,HipHop,"High tempo club track with male rap over dubstep beats, electronic trap notes and turntable scratches.",0,0,0,0,1,0,0,0,0,0
2171,-4.159838,7.853063,Pop,Electro pop with loopy bass and drums track featuring autotuned female vocals. Typical dance party music.,0,0,1,0,0,0,0,0,0,0
2172,-23.199495,-34.251198,Pop,"A soft pop song with lead male vocals, bass and ambient synth tone. Slow beats set a lustful mood.",0,0,1,0,0,0,0,0,0,0
2173,-5.9390864,42.281185,Metal,"Reggaeton dance music with rap male vocal, synth and drum groove.",0,1,0,0,0,0,0,0,0,0
2174,39.794582,8.984338,HipHop,"Cool hip-hop track with echoing synth, bass line and echoing beats featuring male rapper in a foreign tongue and background rap.",0,0,0,0,1,0,0,0,0,0
2175,-7.619156,46.398617,HipHop,"A piece of Traditional pop music with multiple vocals, synth, percussion and various other instruments. Has a festive dance feeling.",0,0,0,0,1,0,0,0,0,0
2176,-24.401556,-25.874378,Pop,"Giving off a very motivational vibe, this track is sung by a female lead with soft synth and strong bass line with guitar feedback.",0,0,1,0,0,0,0,0,0,0
2177,-65.18383,-3.8458865,Rock,"A heavy metal groove featuring male vocals with guitar distortions, bass lines and throbbing drum patterns. A power packed track.",1,0,0,0,0,0,0,0,0,0
2178,10.293298,43.404724,Reggae,Great for all mood track with male vocals in a foreign language and reggae vibing beats.,0,0,0,0,0,0,0,0,1,0
2179,-6.51975,-10.410519,Pop,"Lively male led track with guitars, synth and drums having a laid back feel.",0,0,1,0,0,0,0,0,0,0
2180,45.51095,-13.476698,Reggae,"Hip-hop track with male rapping vocals, synth layers and drums. Great for breakdance.",0,0,0,0,0,0,0,0,1,0
2181,18.834599,-21.165981,Pop,Loud hip hop music with male vocal over electronic music and effects.,0,0,1,0,0,0,0,0,0,0
2182,-22.621368,1.779533,Country,"Melodious harmonized pop track with male vocals, acoustic guitar rhythm and electric guitar driving. It has a sense of worshipping the lord.",0,0,0,0,0,0,0,0,0,1
2183,-21.087666,18.124683,Metal,"A regional song in a foreign language, having male vocals accompanied with traditional stringed and percussive instruments.",0,1,0,0,0,0,0,0,0,0
2184,-70.29166,-13.188094,Metal,"Heavy metal track with raging male vocals, amp breaking guitar distortions, slapping bass notes and robust drum patterns setting the attack.",0,1,0,0,0,0,0,0,0,0
2185,7.394571,19.653486,Disco,"An EDM remix of multiple Indian instruments, trap beats and a powerful bass line to give it a sort of video game opening soundtrack.",0,0,0,1,0,0,0,0,0,0
2186,-61.51857,-4.144609,Rock,"Intoxicating rock track with powerful male vocals, satisfying guitar riffs, bass and strong drum beats. Great for live hard rock concerts.",1,0,0,0,0,0,0,0,0,0
2187,29.371239,-12.788036,HipHop,Energetic hip-hop music with rap and gang-related lyrics. great for freestyle dance choreography.,0,0,0,0,1,0,0,0,0,0
2188,-40.043465,9.806244,Country,Alternative rock music with a melancholic feel featuring sentimental male vocals over clean guitars.,0,0,0,0,0,0,0,0,0,1
2189,-46.67314,-1.6370634,Country,Pop rock song with upbeat vocals in an electronic arrangement with groovy drum beats. The music has great energy.,0,0,0,0,0,0,0,0,0,1
2190,-22.340746,-36.71635,Reggae,"A rock track with low pitch vocals, various percussions, guitars and drums. The song has a 90's blues rock band feel.",0,0,0,0,0,0,0,0,1,0
2191,7.021379,10.92887,Disco,"Rave party uptempo party music with synth lead, bass, drums and vocal.",0,0,0,1,0,0,0,0,0,0
2192,-31.349638,-7.621955,Pop,"Cheerful pop song with rocking female vocals, drums and bass.",0,0,1,0,0,0,0,0,0,0
2193,-15.563529,-4.529608,Pop,"A piece of really fun world music with good crowd-moving energy, performed live and on an open stage but sung in a foreign language. Has a great Shania Twain vibe to it.",0,0,1,0,0,0,0,0,0,0
2194,-11.537492,34.598156,Reggae,"A lively pop song with male vocal in a foreign language, drums, groovy bass and synth playing in the background.",0,0,0,0,0,0,0,0,1,0
2195,-21.150013,-7.606541,Reggae,"Rock pop track with processed female vocals over synth, guitars and bouncy drum beats.  Perfect for house parties.",0,0,0,0,0,0,0,0,1,0
2196,31.20387,-3.0976894,HipHop,"Hip-hop track with male vocals, rap, synth, and dope bass line and gang related lyrics. great for vibing with friends in the hood.",0,0,0,0,1,0,0,0,0,0
2197,-62.32852,2.217274,Rock,An upbeat alternative rock song with male vocals over guitar riffs and drum beats.,1,0,0,0,0,0,0,0,0,0
2198,47.38015,-22.148325,HipHop,"Upbeat hip-hop backing track, with synth bass lines and fast male rapping. Instantly makes one want to groove along.",0,0,0,0,1,0,0,0,0,0
2199,7.2587028,5.312252,Pop,A pop song featuring male vocals and various backing synth layers. The track has a passionate approach.,0,0,1,0,0,0,0,0,0,0
2200,11.081871,15.469488,Disco,"Rave party EDM music accompanied by synth riff, drum and programmed bass.",0,0,0,1,0,0,0,0,0,0
2201,36.677727,-15.207528,HipHop,Mid-tempo rap track with a male vocalist and backing rap. It is mixed with a slight gothic synth and bass line to give out a Reminiscing feeling.,0,0,0,0,1,0,0,0,0,0
2202,-41.3533,8.182159,Country,"Alternative pop rock music with stacked male vocals, guitars, drum and bass. Perfect music for singing along in the concert.",0,0,0,0,0,0,0,0,0,1
2203,38.952328,12.329654,Disco,"High energy rap rock music with rap male vocals, distorted guitars, drum and bass . Music feels like RATM.",0,0,0,1,0,0,0,0,0,0
2204,-49.74532,9.669633,Rock,"Male vocals with an overdriven guitar tone characterize this rock & roll piece. Languid, highway rock-inspired.",1,0,0,0,0,0,0,0,0,0
2205,41.798214,-9.687671,HipHop,"Hip-hop music with rap male vocals, synth and a dope bass line. Great for parties.",0,0,0,0,1,0,0,0,0,0
2206,44.397236,-1.6675249,Reggae,Smphonic hip-hop track with male rapper some great mellow keyboards and punchy bass line. Feels rebellious and free spirited.,0,0,0,0,0,0,0,0,1,0
2207,33.669453,-26.401201,Reggae,Trap song with layers of synth sound effects and male vocals. Great for dancing.,0,0,0,0,0,0,0,0,1,0
2208,12.598624,37.668797,Metal,Hip hop music for rap battles by a male vocal over electronic music and effects.,0,1,0,0,0,0,0,0,0,0
2209,53.51399,22.685984,HipHop,A foreign male rap vocal in an electronic hip hop track. The trap beats add to the freestyle tempo.,0,0,0,0,1,0,0,0,0,0
2210,-73.029976,-15.815599,Metal,A piece of head-banging heavy metal instrumental track with guitar on hard effects with reverb and synth and double pedal drums. Ideal metal concert music.,0,1,0,0,0,0,0,0,0,0
2211,40.332966,20.185295,HipHop,"Hip-hop music with male rap vocal, subby bass and synth layers. Has a great enthusiasm and energy.",0,0,0,0,1,0,0,0,0,0
2212,-17.05854,-33.095947,Jazz,Soothing melodious track played in piano with a soft rhythmic section. Creates a sense of calmness.,0,0,0,0,0,0,1,0,0,0
2213,-61.250904,-17.661753,Rock,"Rock song with dynamic guitar riffs, heavy drum rolls and male vocals. Great track for a crowd to head-bang.",1,0,0,0,0,0,0,0,0,0
2214,49.36982,23.299255,HipHop,"Hip-hop rap track with powerful male vocals, heavy bass and other synth sounds. Great for Break dancing.",0,0,0,0,1,0,0,0,0,0
2215,-1.4150375,-12.051274,Pop,"Joyful pop track by a famous male artist with backing vocals in synchronization, trap beats and bass line.",0,0,1,0,0,0,0,0,0,0
2216,5.8182726,-2.2520401,Disco,"Groovy funky with funky guitar chops, prominent bass line and drums. Music feels like MJ.",0,0,0,1,0,0,0,0,0,0
2217,-21.341625,-25.245289,Pop,Acoustic guitar and classical guitar give this soft piece of music a smooth and soulful feel. Performed by a female artist in an unknown language.,0,0,1,0,0,0,0,0,0,0
2218,-6.004526,1.9943745,Pop,"Cheerful pop song with rocking female vocals in a foreign tongue, drums, synth and electronic music having a groovy rhythm.",0,0,1,0,0,0,0,0,0,0
2219,-3.2960458,41.320053,Metal,"Track with swinging drum patterns, synth, percussions and male vocals in a Latin style groove.",0,1,0,0,0,0,0,0,0,0
2220,63.650375,16.879278,Reggae,"Hip-hop music with male rap in a foreign language, drop-down bass and synth layers. Great for house parties.",0,0,0,0,0,0,0,0,1,0
2221,3.061018,-13.074295,HipHop,A groovy jazz piece with punching bass line and synchronized choir in the back.,0,0,0,0,1,0,0,0,0,0
2222,26.03826,-10.64888,Pop,Trippy music with low end male vocals singing introspective lyrics and synth sounds.,0,0,1,0,0,0,0,0,0,0
2223,-30.566582,-11.115023,Country,Country music with male vocals and acoustic guitar. Gives a relaxing mood.,0,0,0,0,0,0,0,0,0,1
2224,42.207436,-19.522266,HipHop,Resonates with a slight sadness as the vocals have a heavy feel to them. Rap music with hip-hop beats.,0,0,0,0,1,0,0,0,0,0
2225,15.30438,22.799944,Pop,Electronic lounge track with female rap vocals. Ideal for hookah parlours.,0,0,1,0,0,0,0,0,0,0
2226,-12.220198,38.464157,Reggae,A calm feel track with male vocal singing in harmony with classical stringed and percussive instruments. Has a Latin jazz feel.,0,0,0,0,0,0,0,0,1,0
2227,-59.901352,2.0394716,Country,"Punk rock music with powerful drumming, intense male vocal , distorted guitar and bass.",0,0,0,0,0,0,0,0,0,1
2228,54.55693,7.7139497,HipHop,Strong and energetic hip-hop track with a rapping male voice over thumping bass and synth layers.,0,0,0,0,1,0,0,0,0,0
